SYEAR,AREA,RNAME,DNAME,VCODE,STYPE,SID,S001,S002,S003,S004,S004t,S004g,S004b,S004V,S004H,S004P,S004I,S004BHV,S004MUL,S004FR,S004FT,S004FHO,S004FO,S006,S006a,S007E,S007P,S008TA,S008TP,S009a,S009b,S009c,S009d,S009e,S009f,S009z,S010a,S010b,S010c,S010d,S010e,S010z,S010T0,S010T15,S010T30,S010T31,S011a,S011b,S011c,S011d,S011e,S011e1,S011f,S011g,S011k,S011m,S011n,S011q,S011n,S011p,S012a,S012b,S012c,S012d,S012e,S012f,S012g,S012h,S012j,S012k,S012L,S012m,SF0,S014,S015,S016,S017,S0181,S0181a,S0182,S0182a,S018PVT1,S018PVT2,S018PVT3,S018PVT4,S018PVT5,S018PVT6,S019a1,S019b1,S019c1,S019d1,S019e1,S019f1,S019g1,S019h1,S019i1,S019j1,S019k1,S019m1,S019n1,S019p1,S019q1,S019r1,S019s1,S019t1,S019a2,S019b2,S019c2,S019d2,S019e2,S019f2,S019g2,S019h2,S019i2,S019j2,S019k2,S019m2,S019n2,S019p2,S019q2,S019r2,S019s2,S019t2
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,213,1,2715,3,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,247,144,12,12,,,3,3,4,2,,2,2,4,4,,,,1,,,7,7,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,,0,1,0,1,0,1,0,1,1,,,,,1,289000,0,,,,,,,,2,,,,2,1,2,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,214,1,2716,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,507,466,,0,,,,2,7,4,,,,,7,,,,,,,9,9,1,1,1,1,0,0,0,0,1,1,0,0,0,,,,1,,,,1,,0,,1,1,,,3000,0,,1,99000,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,1,,2,1,,1,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,215,1,2717,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,311,289,7,7,,,2,2,3,,,2,2,1,2,,,,,,,4,4,0,1,0,0,0,0,,,0,0,,0,0,,,,1,,0,,1,,0,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,216,1,2718,4,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,440,428,,0,,,,11,8,,,,,11,8,,,,,,,7,7,1,1,1,0,1,,1,1,0,1,1,1,0,,0,,1,1,0,0,1,1,1,1,1,1,21,21,500,1,92000,1,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,1,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,217,1,2719,1,2,2,1,1,,1,,,1,,,,,,,,,,65,49,4,4,,1,,,2,,,,,,2,,,,,,,2,2,1,1,1,,0,0,0,0,1,0,0,0,1,4,,,1,,0,,1,,1,,1,1,8,7,1240,0,,1,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,218,1,2720,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,90,88,2,2,,,,,,,,,,,,,,,,,,2,2,0,0,0,,0,1,,,0,0,,0,0,,,,1,,0,,1,,0,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,219,1,2721,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,128,109,,0,,,1,,2,,,1,,1,1,,,,,,,2,2,0,1,0,0,0,0,,,0,0,,0,0,,,,2,,0,,1,,0,,1,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,220,1,2722,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,65,51,3,2,,,1,1,1,,,1,1,1,,,,,,,,2,2,0,1,0,0,0,0,,,0,0,,0,1,KATCHI,,,1,,0,,0,,0,,1,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,221,1,2723,1,2,2,1,1,,1,,,1,,,,,,,,,,265,244,6,6,,,,2,4,,,4,1,1,,,,,,2,,5,5,1,1,1,0,0,1,,,0,0,,0,1,"1,3",,,1,,,,1,,0,,1,1,6,4,13000,0,,1,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,,1,,1,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,222,1,2724,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,51,51,3,3,,,1,2,,,,1,1,1,,,,1,,,,2,2,0,1,1,,0,1,0,0,1,0,0,0,1,1,,,1,,0,,1,,1,,1,1,7,5,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,223,1,2725,1,3,2,1,1,1,,,,1,,,,,,,,,,309,299,7,7,,,,,4,,,,,,4,,,,,,,5,5,0,1,0,,0,0,0,0,1,0,0,0,1,KATCHI,,,1,,0,,1,,1,,1,1,7,7,1000,1,42000,0,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,224,1,2726,3,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,352,172,12,12,,,2,4,5,,,2,1,4,3,,,,,,,17,9,1,1,0,0,0,1,,,0,0,,0,0,,0,,1,0,1,,1,,0,,1,1,7,7,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,225,1,2727,1,3,2,1,1,1,,1,,1,,,,,,,,,,98,82,3,3,,,,,2,,,,,2,,,,,,,,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,1,,1,,1,,1,,1,1,5,3,,0,,1,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,226,1,2728,1,1,2,1,5,1,4,1,1,1,,1,,,,,,,,221,207,6,6,,,2,2,2,,,3,1,2,,,,,2,,,2,2,1,1,1,0,0,0,0,0,1,1,1,0,1,1,,,1,,1,,1,,1,,1,1,7,7,1600000,1,3200000,1,4400,,,,,,,2,,,,2,1,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,227,1,2729,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,179,82,0,0,,,,,,,,,,,,,,,3,,,2,2,1,1,1,,0,0,0,0,1,0,,1,1,"KATCHI, 1",,,1,,1,,1,,0,,1,,,,,1,22000,0,,,,,,,,,,,,,,,1,,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,228,1,2730,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,112,93,5,5,,,1,2,2,,,1,2,2,,,,,,,,3,3,1,1,1,0,0,0,,,0,0,,0,1,KATCHI,,,1,0,0,,1,,0,,1,1,9,7,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,229,1,2731,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,124,102,5,5,,,1,2,2,,,1,2,2,,,,1,,,,3,3,1,1,1,0,0,1,,,0,1,,0,0,,,,1,,0,,1,,1,,1,1,4,4,1300,1,22000,1,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,,2,2732,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,,2,2733,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,,2,2734,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,,2,2735,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - BANNU,,2,2736,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,2,1,2737,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,118,65,3,3,,,1,2,,,,,1,2,,,,1,,,,,,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,8,1,2738,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,142,137,3,3,,,1,1,1,,,,2,1,,,,1,,,,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,1,,1,,1,,1,,1,1,9,7,20000,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,1,1,1,1,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,17,1,2739,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,74,49,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,3,,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,19,1,2740,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,33,19,3,3,,,1,1,,,,,1,1,,,,1,,,,,,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,22,1,2741,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,40,25,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,,,0,0,,0,1,4,,,1,,1,,1,,1,,1,1,7,7,1500,1,220000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,26,1,2742,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,39,35,2,2,,,1,1,,,,,2,,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,,,,1,,1,,1,,1,,1,1,9,7,2500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,30,1,2743,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,71,60,3,3,,1,1,1,,,,1,2,,,,,1,,,,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,,,,2,,0,,1,,,,1,1,6,6,,1,220000,0,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,200,1,2744,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,56,47,2,2,,,1,1,,,,1,1,,,,,1,,,,2,2,0,1,0,0,0,1,,,0,0,,0,1,3,,,1,,1,,0,,1,,1,1,7,7,1000,1,20000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,201,1,2745,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,28,2,2,,,,1,1,,,1,,1,,,,1,,,,,,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,,,,,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,202,1,2746,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,43,33,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,3,,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,204,1,2747,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,72,44,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,7,7,1800,1,20000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,205,1,2748,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,160,147,,0,,,1,1,1,,,,2,1,,,,,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,,,,1,,1,,1,,1,,1,1,9,7,25000,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,206,1,2749,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,76,63,3,3,,,1,2,,,,1,1,1,,,,1,,,,2,2,0,1,1,0,0,0,,,0,0,,0,0,,,,1,,1,,1,,1,,1,1,7,6,500,1,18000,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,207,1,2750,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,42,30,2,2,,,,1,1,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,3,,,1,,1,,1,,1,,1,1,7,7,,1,220000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,208,1,2751,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,40,22,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,209,1,2752,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,45,41,2,2,,,1,1,,,,,1,1,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,9,7,2500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,2,1,1,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,210,1,2753,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,98,86,3,3,,,1,1,,,,1,1,,,,,1,,,,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,"1,3",,,1,,1,,0,,1,,1,1,9,7,2500,1,22000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,211,1,2754,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,60,42,2,2,,,,1,1,,,,,1,1,,,,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,"1,3",,,1,,1,,1,,1,,1,1,7,7,1700,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,212,1,2755,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,66,43,2,2,,,1,1,,,,,1,1,,,,1,,,,,,1,1,1,0,0,1,0,0,1,0,0,0,1,3,,,1,,1,,1,,1,,1,1,7,7,1500,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,218,1,2756,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,74,69,2,2,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,0,0,,,0,0,,0,1,3,,,1,,0,,1,,1,,1,1,9,7,2000,1,22000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,219,1,2757,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,63,53,3,3,,,1,2,,,,1,2,,,,,1,,,,2,2,0,1,1,0,0,0,,,0,0,,0,0,,,,2,,0,,1,,1,,1,1,7,7,2500,1,20000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2758,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2759,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2760,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2761,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2762,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2763,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2764,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2765,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2766,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2767,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2768,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2769,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2770,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2771,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - D.I. KHAN,,2,2772,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,4,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - KOHAT,25,1,2773,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,128,124,,0,,,1,1,1,,,,2,1,,,,,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,,,,1,,1,,1,,1,,1,1,7,5,2000,1,22000,0,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - KOHAT,25,1,2774,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,95,82,3,3,,,1,2,,,,,,,,,,,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,,,,2,,1,,0,,0,,1,0,,,,1,18000,0,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - KOHAT,25,1,2775,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,139,128,,0,,,1,1,,,,1,,1,,,,,,,,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,,,,2,,0,,1,,0,,2,1,8,7,,1,390000,0,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - KOHAT,25,1,2776,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,98,87,3,3,,,1,1,1,,,1,2,,,,,1,,,,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1,KATCHI,,,1,,0,,1,,1,,1,,,,,1,20000,0,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,FEDERALLY ADMINISTRATED TRIBAL AREAS,F.R. - KOHAT,25,1,2777,1,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,123,90,3,3,,,1,2,,,,,1,2,,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,1,,,1,,1,,1,,1,,1,,,,,1,22000,0,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
